,date,Subject,Phase,Feeder_Interval,Time,Location,Body_Position,Activity,Interaction,period,rel_time,action_cat,TimeToFeeding,Active,Feeder,Intervention
5341,2023-08-09,Minerva,Intervention Weekday,180,11:32:27,5,Sitting,Pause,,0,0,Inactive,180,0,False,True
5342,2023-08-09,Minerva,Intervention Weekday,180,11:32:42,6,Sitting,Drinking,,15,15,Active,165,1,False,True
5343,2023-08-09,Minerva,Intervention Weekday,180,11:32:57,6,Sitting,Drinking,,30,30,Active,150,1,False,True
5344,2023-08-09,Minerva,Intervention Weekday,180,11:33:12,6,Sitting,Resting,,45,45,Inactive,135,0,False,True
5345,2023-08-09,Minerva,Intervention Weekday,180,11:33:27,5,Sitting,Resting,,0,60,Inactive,120,0,False,True
5346,2023-08-09,Minerva,Intervention Weekday,180,11:33:42,5,Sitting,Resting,,15,75,Inactive,105,0,False,True
5347,2023-08-09,Minerva,Intervention Weekday,180,11:33:57,5,Sitting,Resting,,30,90,Inactive,90,0,False,True
5348,2023-08-09,Minerva,Intervention Weekday,180,11:34:12,5,Sitting,Resting,,45,105,Inactive,75,0,False,True
5349,2023-08-09,Minerva,Intervention Weekday,180,11:34:27,5,Sitting,Resting,,0,120,Inactive,60,0,False,True
5350,2023-08-09,Minerva,Intervention Weekday,180,11:34:42,5,Sitting,Resting,,15,135,Inactive,45,0,False,True
5351,2023-08-09,Minerva,Intervention Weekday,180,11:34:57,5,Sitting,Resting,,30,150,Inactive,30,0,False,True
5352,2023-08-09,Minerva,Intervention Weekday,180,11:35:12,5,Sitting,Eating,,45,165,Active,15,1,False,True
5353,2023-08-09,Minerva,Intervention Weekday,180,11:35:27,5,Sitting,Eating,,0,180,Active,0,1,False,True
5354,2023-08-09,Minerva,Intervention Weekday,180,11:35:42,5,Sitting,Manipulating Object,Fencing,15,0,Active,180,1,False,True
5355,2023-08-09,Minerva,Intervention Weekday,180,11:35:57,5,Sitting,Manipulating Object,Fencing,30,15,Active,165,1,False,True
5356,2023-08-09,Minerva,Intervention Weekday,180,11:36:12,5,Sitting,Resting,,45,30,Inactive,150,0,False,True
5357,2023-08-09,Minerva,Intervention Weekday,180,11:36:27,5,Sitting,Resting,,0,45,Inactive,135,0,False,True
5358,2023-08-09,Minerva,Intervention Weekday,180,11:36:42,5,Sitting,Resting,,15,60,Inactive,120,0,False,True
5359,2023-08-09,Minerva,Intervention Weekday,180,11:36:57,5,Sitting,Resting,,30,75,Inactive,105,0,False,True
5360,2023-08-09,Minerva,Intervention Weekday,180,11:37:12,5,Sitting,Resting,,45,90,Inactive,90,0,False,True
5361,2023-08-09,Minerva,Intervention Weekday,180,11:37:27,5,Sitting,Resting,,0,105,Inactive,75,0,False,True
5362,2023-08-09,Minerva,Intervention Weekday,180,11:37:42,5,Sitting,Resting,,15,120,Inactive,60,0,False,True
5363,2023-08-09,Minerva,Intervention Weekday,180,11:37:57,5,Sitting,Resting,,30,135,Inactive,45,0,False,True
5364,2023-08-09,Minerva,Intervention Weekday,180,11:38:12,5,Sitting,Resting,,45,150,Inactive,30,0,False,True
5365,2023-08-09,Minerva,Intervention Weekday,180,11:38:27,5,Sitting,Eating,,0,165,Active,15,1,False,True
5366,2023-08-09,Minerva,Intervention Weekday,180,11:38:42,6,Standing,Drinking,,15,180,Active,0,1,False,True
5367,2023-08-09,Minerva,Intervention Weekday,180,11:38:57,5,Sitting,Resting,,30,0,Inactive,180,0,False,True
5368,2023-08-09,Minerva,Intervention Weekday,180,11:39:12,5,Sitting,Resting,,45,15,Inactive,165,0,False,True
5369,2023-08-09,Minerva,Intervention Weekday,180,11:39:27,5,Sitting,Resting,,0,30,Inactive,150,0,False,True
5370,2023-08-09,Minerva,Intervention Weekday,180,11:39:42,5,Sitting,Resting,,15,45,Inactive,135,0,False,True
5371,2023-08-09,Minerva,Intervention Weekday,180,11:39:57,5,Sitting,Resting,,30,60,Inactive,120,0,False,True
5372,2023-08-09,Minerva,Intervention Weekday,180,11:40:12,5,Sitting,Resting,,45,75,Inactive,105,0,False,True
5373,2023-08-09,Minerva,Intervention Weekday,180,11:40:27,5,Sitting,Resting,,0,90,Inactive,90,0,False,True
5374,2023-08-09,Minerva,Intervention Weekday,180,11:40:42,5,Sitting,Resting,,15,105,Inactive,75,0,False,True
5375,2023-08-09,Minerva,Intervention Weekday,180,11:40:57,5,Sitting,Resting,,30,120,Inactive,60,0,False,True
5376,2023-08-09,Minerva,Intervention Weekday,180,11:41:12,5,Sitting,Resting,,45,135,Inactive,45,0,False,True
5377,2023-08-09,Minerva,Intervention Weekday,180,11:41:27,5,Sitting,Eating,,0,150,Active,30,1,False,True
5378,2023-08-09,Minerva,Intervention Weekday,180,11:41:42,5,Standing,Pause,,15,165,Inactive,15,0,False,True
5379,2023-08-09,Minerva,Intervention Weekday,180,11:41:57,6,Sitting,Manipulating Object,Fencing,30,180,Active,0,1,False,True
5380,2023-08-09,Minerva,Intervention Weekday,180,11:42:12,4,Standing,Locomotion,,45,0,Active,180,1,False,True
5381,2023-08-09,Minerva,Intervention Weekday,180,11:42:27,5,Sitting,Resting,,0,15,Inactive,165,0,False,True
5382,2023-08-09,Minerva,Intervention Weekday,180,11:42:42,5,Sitting,Resting,,15,30,Inactive,150,0,False,True
5383,2023-08-09,Minerva,Intervention Weekday,180,11:42:57,5,Sitting,Eating,,30,45,Active,135,1,False,True
5384,2023-08-09,Minerva,Intervention Weekday,180,11:43:12,5,Sitting,Resting,,45,60,Inactive,120,0,False,True
5385,2023-08-09,Minerva,Intervention Weekday,180,11:43:27,5,Sitting,Resting,,0,75,Inactive,105,0,False,True
5386,2023-08-09,Minerva,Intervention Weekday,180,11:43:42,5,Sitting,Resting,,15,90,Inactive,90,0,False,True
5387,2023-08-09,Minerva,Intervention Weekday,180,11:43:57,5,Sitting,Resting,,30,105,Inactive,75,0,False,True
5388,2023-08-09,Minerva,Intervention Weekday,180,11:44:12,5,Sitting,Resting,,45,120,Inactive,60,0,False,True
5389,2023-08-09,Minerva,Intervention Weekday,180,11:44:27,5,Sitting,Eating,,0,135,Active,45,1,False,True
5390,2023-08-09,Minerva,Intervention Weekday,180,11:44:42,5,Sitting,Eating,,15,150,Active,30,1,False,True
5391,2023-08-09,Minerva,Intervention Weekday,180,11:44:57,6,Standing,Locomotion,,30,165,Active,15,1,False,True
5392,2023-08-09,Minerva,Intervention Weekday,180,11:45:12,6,Standing,Pause,,45,180,Inactive,0,0,False,True
5393,2023-08-09,Minerva,Intervention Weekday,180,11:45:27,6,Sitting,Resting,,0,0,Inactive,180,0,False,True
5394,2023-08-09,Minerva,Intervention Weekday,180,11:45:42,6,Sitting,Resting,,15,15,Inactive,165,0,False,True
5395,2023-08-09,Minerva,Intervention Weekday,180,11:45:57,5,Sitting,Resting,,30,30,Inactive,150,0,False,True
5396,2023-08-09,Minerva,Intervention Weekday,180,11:46:12,5,Sitting,Resting,,45,45,Inactive,135,0,False,True
5397,2023-08-09,Minerva,Intervention Weekday,180,11:46:27,5,Sitting,Resting,,0,60,Inactive,120,0,False,True
5398,2023-08-09,Minerva,Intervention Weekday,180,11:46:42,5,Sitting,Resting,,15,75,Inactive,105,0,False,True
5399,2023-08-09,Minerva,Intervention Weekday,180,11:46:57,5,Sitting,Resting,,30,90,Inactive,90,0,False,True
5400,2023-08-11,Minerva,Intervention Weekday,180,08:43:50,5,Sitting,Eating,,0,0,Active,180,1,False,True
5401,2023-08-11,Minerva,Intervention Weekday,180,08:44:05,6,Sitting,Drinking,,15,15,Active,165,1,False,True
5402,2023-08-11,Minerva,Intervention Weekday,180,08:44:20,5,Sitting,Resting,,30,30,Inactive,150,0,False,True
5403,2023-08-11,Minerva,Intervention Weekday,180,08:44:35,5,Sitting,Resting,,45,45,Inactive,135,0,False,True
5404,2023-08-11,Minerva,Intervention Weekday,180,08:44:50,4,Sitting,Resting,,0,60,Inactive,120,0,False,True
5405,2023-08-11,Minerva,Intervention Weekday,180,08:45:05,5,Sitting,Resting,,15,75,Inactive,105,0,False,True
5406,2023-08-11,Minerva,Intervention Weekday,180,08:45:20,5,Sitting,Resting,,30,90,Inactive,90,0,False,True
5407,2023-08-11,Minerva,Intervention Weekday,180,08:45:35,5,Sitting,Resting,,45,105,Inactive,75,0,False,True
5408,2023-08-11,Minerva,Intervention Weekday,180,08:45:50,5,Sitting,Resting,,0,120,Inactive,60,0,False,True
5409,2023-08-11,Minerva,Intervention Weekday,180,08:46:05,5,Sitting,Resting,,15,135,Inactive,45,0,False,True
5410,2023-08-11,Minerva,Intervention Weekday,180,08:46:20,5,Sitting,Resting,,30,150,Inactive,30,0,False,True
5411,2023-08-11,Minerva,Intervention Weekday,180,08:46:35,5,Sitting,Eating,,45,165,Active,15,1,False,True
5412,2023-08-11,Minerva,Intervention Weekday,180,08:46:50,5,Sitting,Eating,,0,180,Active,0,1,False,True
5413,2023-08-11,Minerva,Intervention Weekday,180,08:47:05,5,Sitting,Resting,,15,0,Inactive,180,0,False,True
5414,2023-08-11,Minerva,Intervention Weekday,180,08:47:20,5,Sitting,Resting,,30,15,Inactive,165,0,False,True
5415,2023-08-11,Minerva,Intervention Weekday,180,08:47:35,5,Sitting,Resting,,45,30,Inactive,150,0,False,True
5416,2023-08-11,Minerva,Intervention Weekday,180,08:47:50,5,Sitting,Resting,,0,45,Inactive,135,0,False,True
5417,2023-08-11,Minerva,Intervention Weekday,180,08:48:05,5,Sitting,Resting,,15,60,Inactive,120,0,False,True
5418,2023-08-11,Minerva,Intervention Weekday,180,08:48:20,5,Sitting,Resting,,30,75,Inactive,105,0,False,True
5419,2023-08-11,Minerva,Intervention Weekday,180,08:48:35,5,Sitting,Resting,,45,90,Inactive,90,0,False,True
5420,2023-08-11,Minerva,Intervention Weekday,180,08:48:50,5,Sitting,Resting,,0,105,Inactive,75,0,False,True
5421,2023-08-11,Minerva,Intervention Weekday,180,08:49:05,5,Sitting,Resting,,15,120,Inactive,60,0,False,True
5422,2023-08-11,Minerva,Intervention Weekday,180,08:49:20,5,Sitting,Resting,,30,135,Inactive,45,0,False,True
5423,2023-08-11,Minerva,Intervention Weekday,180,08:49:35,5,Sitting,Eating,,45,150,Active,30,1,False,True
5424,2023-08-11,Minerva,Intervention Weekday,180,08:49:50,5,Sitting,Eating,,0,165,Active,15,1,False,True
5425,2023-08-11,Minerva,Intervention Weekday,180,08:50:05,6,Sitting,Drinking,,15,180,Active,0,1,False,True
5426,2023-08-11,Minerva,Intervention Weekday,180,08:50:20,6,Sitting,Resting,,30,0,Inactive,180,0,False,True
5427,2023-08-11,Minerva,Intervention Weekday,180,08:50:35,5,Sitting,Resting,,45,15,Inactive,165,0,False,True
5428,2023-08-11,Minerva,Intervention Weekday,180,08:50:50,5,Sitting,Resting,,0,30,Inactive,150,0,False,True
5429,2023-08-11,Minerva,Intervention Weekday,180,08:51:05,5,Sitting,Resting,,15,45,Inactive,135,0,False,True
5430,2023-08-11,Minerva,Intervention Weekday,180,08:51:20,5,Sitting,Resting,,30,60,Inactive,120,0,False,True
5431,2023-08-11,Minerva,Intervention Weekday,180,08:51:35,5,Sitting,Resting,,45,75,Inactive,105,0,False,True
5432,2023-08-11,Minerva,Intervention Weekday,180,08:51:50,5,Sitting,Resting,,0,90,Inactive,90,0,False,True
5433,2023-08-11,Minerva,Intervention Weekday,180,08:52:05,5,Sitting,Resting,,15,105,Inactive,75,0,False,True
5434,2023-08-11,Minerva,Intervention Weekday,180,08:52:20,5,Sitting,Resting,,30,120,Inactive,60,0,False,True
5435,2023-08-11,Minerva,Intervention Weekday,180,08:52:35,5,Sitting,Resting,,45,135,Inactive,45,0,False,True
5436,2023-08-11,Minerva,Intervention Weekday,180,08:52:50,5,Sitting,Resting,,0,150,Inactive,30,0,False,True
5437,2023-08-11,Minerva,Intervention Weekday,180,08:53:05,5,Sitting,Resting,,15,165,Inactive,15,0,False,True
5438,2023-08-11,Minerva,Intervention Weekday,180,08:53:20,5,Sitting,Resting,,30,180,Inactive,0,0,False,True
5439,2023-08-11,Minerva,Intervention Weekday,180,08:53:35,5,Sitting,Resting,,45,0,Inactive,180,0,False,True
5440,2023-08-11,Minerva,Intervention Weekday,180,08:53:50,5,Sitting,Resting,,0,15,Inactive,165,0,False,True
5441,2023-08-11,Minerva,Intervention Weekday,180,08:54:05,5,Sitting,Resting,,15,30,Inactive,150,0,False,True
5442,2023-08-11,Minerva,Intervention Weekday,180,08:54:20,5,Sitting,Resting,,30,45,Inactive,135,0,False,True
5443,2023-08-11,Minerva,Intervention Weekday,180,08:54:35,5,Sitting,Resting,,45,60,Inactive,120,0,False,True
5444,2023-08-11,Minerva,Intervention Weekday,180,08:54:50,5,Sitting,Resting,,0,75,Inactive,105,0,False,True
5445,2023-08-11,Minerva,Intervention Weekday,180,08:55:05,5,Sitting,Resting,,15,90,Inactive,90,0,False,True
5446,2023-08-11,Minerva,Intervention Weekday,180,08:55:20,5,Sitting,Resting,,30,105,Inactive,75,0,False,True
5447,2023-08-11,Minerva,Intervention Weekday,180,08:55:35,5,Sitting,Resting,,45,120,Inactive,60,0,False,True
5448,2023-08-11,Minerva,Intervention Weekday,180,08:55:50,5,Sitting,Eating,,0,135,Active,45,1,False,True
5449,2023-08-11,Minerva,Intervention Weekday,180,08:56:05,6,Standing,Manipulating Object,Fencing,15,150,Active,30,1,False,True
5450,2023-08-11,Minerva,Intervention Weekday,180,08:56:20,5,Sitting,Resting,,30,165,Inactive,15,0,False,True
5451,2023-08-11,Minerva,Intervention Weekday,180,08:56:35,5,Sitting,Resting,,45,180,Inactive,0,0,False,True
5452,2023-08-11,Minerva,Intervention Weekday,180,08:56:50,5,Sitting,Resting,,0,0,Inactive,180,0,False,True
5453,2023-08-11,Minerva,Intervention Weekday,180,08:57:05,5,Sitting,Resting,,15,15,Inactive,165,0,False,True
5454,2023-08-11,Minerva,Intervention Weekday,180,08:57:20,5,Sitting,Resting,,30,30,Inactive,150,0,False,True
5455,2023-08-11,Minerva,Intervention Weekday,180,08:57:35,5,Sitting,Resting,,45,45,Inactive,135,0,False,True
5456,2023-08-11,Minerva,Intervention Weekday,180,08:57:50,5,Sitting,Resting,,0,60,Inactive,120,0,False,True
5457,2023-08-11,Minerva,Intervention Weekday,180,08:58:05,5,Sitting,Resting,,15,75,Inactive,105,0,False,True
5458,2023-08-11,Minerva,Intervention Weekday,180,08:58:20,5,Sitting,Resting,,30,90,Inactive,90,0,False,True
5459,2023-07-24,Minerva,Intervention Weekday,120,12:34:57,5,Sitting,Eating,,0,0,Active,120,1,False,True
5460,2023-07-24,Minerva,Intervention Weekday,120,12:35:12,5,Sitting,Resting,,15,15,Inactive,105,0,False,True
5461,2023-07-24,Minerva,Intervention Weekday,120,12:35:27,5,Sitting,Resting,,30,30,Inactive,90,0,False,True
5462,2023-07-24,Minerva,Intervention Weekday,120,12:35:42,5,Sitting,Resting,,45,45,Inactive,75,0,False,True
5463,2023-07-24,Minerva,Intervention Weekday,120,12:35:57,5,Sitting,Resting,,0,60,Inactive,60,0,False,True
5464,2023-07-24,Minerva,Intervention Weekday,120,12:36:12,5,Sitting,Resting,,15,75,Inactive,45,0,False,True
5465,2023-07-24,Minerva,Intervention Weekday,120,12:36:27,5,Sitting,Resting,,30,90,Inactive,30,0,False,True
5466,2023-07-24,Minerva,Intervention Weekday,120,12:36:42,5,Sitting,Eating,,45,105,Active,15,1,False,True
5467,2023-07-24,Minerva,Intervention Weekday,120,12:36:57,5,Sitting,Pause,,0,120,Inactive,0,0,False,True
5468,2023-07-24,Minerva,Intervention Weekday,120,12:37:12,5,Sitting,Resting,,15,0,Inactive,120,0,False,True
5469,2023-07-24,Minerva,Intervention Weekday,120,12:37:27,5,Sitting,Resting,,30,15,Inactive,105,0,False,True
5470,2023-07-24,Minerva,Intervention Weekday,120,12:37:42,5,Sitting,Resting,,45,30,Inactive,90,0,False,True
5471,2023-07-24,Minerva,Intervention Weekday,120,12:37:57,5,Sitting,Resting,,0,45,Inactive,75,0,False,True
5472,2023-07-24,Minerva,Intervention Weekday,120,12:38:12,5,Sitting,Resting,,15,60,Inactive,60,0,False,True
5473,2023-07-24,Minerva,Intervention Weekday,120,12:38:27,5,Sitting,Resting,,30,75,Inactive,45,0,False,True
5474,2023-07-24,Minerva,Intervention Weekday,120,12:38:42,5,Sitting,Eating,,45,90,Active,30,1,False,True
5475,2023-07-24,Minerva,Intervention Weekday,120,12:38:57,5,Sitting,Eating,,0,105,Active,15,1,False,True
5476,2023-07-24,Minerva,Intervention Weekday,120,12:39:12,5,Sitting,Resting,,15,120,Inactive,0,0,False,True
5477,2023-07-24,Minerva,Intervention Weekday,120,12:39:27,5,Sitting,Resting,,30,0,Inactive,120,0,False,True
5478,2023-07-24,Minerva,Intervention Weekday,120,12:39:42,5,Sitting,Resting,,45,15,Inactive,105,0,False,True
5479,2023-07-24,Minerva,Intervention Weekday,120,12:39:57,5,Sitting,Resting,,0,30,Inactive,90,0,False,True
5480,2023-07-24,Minerva,Intervention Weekday,120,12:40:12,5,Sitting,Resting,,15,45,Inactive,75,0,False,True
5481,2023-07-24,Minerva,Intervention Weekday,120,12:40:27,5,Sitting,Resting,,30,60,Inactive,60,0,False,True
5482,2023-07-24,Minerva,Intervention Weekday,120,12:40:42,5,Sitting,Eating,,45,75,Active,45,1,False,True
5483,2023-07-24,Minerva,Intervention Weekday,120,12:40:57,5,Sitting,Eating,,0,90,Active,30,1,False,True
5484,2023-07-24,Minerva,Intervention Weekday,120,12:41:12,5,Sitting,Resting,,15,105,Inactive,15,0,False,True
5485,2023-07-24,Minerva,Intervention Weekday,120,12:41:27,5,Sitting,Resting,,30,120,Inactive,0,0,False,True
5486,2023-07-24,Minerva,Intervention Weekday,120,12:41:42,5,Sitting,Resting,,45,0,Inactive,120,0,False,True
5487,2023-07-24,Minerva,Intervention Weekday,120,12:41:57,5,Sitting,Resting,,0,15,Inactive,105,0,False,True
5488,2023-07-24,Minerva,Intervention Weekday,120,12:42:12,5,Sitting,Resting,,15,30,Inactive,90,0,False,True
5489,2023-07-24,Minerva,Intervention Weekday,120,12:42:27,5,Sitting,Resting,,30,45,Inactive,75,0,False,True
5490,2023-07-24,Minerva,Intervention Weekday,120,12:42:42,5,Sitting,Resting,,45,60,Inactive,60,0,False,True
5491,2023-07-24,Minerva,Intervention Weekday,120,12:42:57,5,Sitting,Eating,,0,75,Active,45,1,False,True
5492,2023-07-24,Minerva,Intervention Weekday,120,12:43:12,5,Sitting,Resting,,15,90,Inactive,30,0,False,True
5493,2023-07-24,Minerva,Intervention Weekday,120,12:43:27,5,Sitting,Resting,,30,105,Inactive,15,0,False,True
5494,2023-07-24,Minerva,Intervention Weekday,120,12:43:42,5,Sitting,Resting,,45,120,Inactive,0,0,False,True
5495,2023-07-24,Minerva,Intervention Weekday,120,12:43:57,5,Sitting,Resting,,0,0,Inactive,120,0,False,True
5496,2023-07-24,Minerva,Intervention Weekday,120,12:44:12,5,Sitting,Resting,,15,15,Inactive,105,0,False,True
5497,2023-07-24,Minerva,Intervention Weekday,120,12:44:27,5,Sitting,Resting,,30,30,Inactive,90,0,False,True
5498,2023-07-24,Minerva,Intervention Weekday,120,12:44:42,5,Sitting,Resting,,45,45,Inactive,75,0,False,True
5499,2023-07-24,Minerva,Intervention Weekday,120,12:44:57,5,Sitting,Eating,,0,60,Active,60,1,False,True
5500,2023-07-24,Minerva,Intervention Weekday,120,12:45:12,5,Standing,Locomotion,,15,75,Active,45,1,False,True
5501,2023-07-24,Minerva,Intervention Weekday,120,12:45:27,5,Sitting,Resting,,30,90,Inactive,30,0,False,True
5502,2023-07-24,Minerva,Intervention Weekday,120,12:45:42,5,Sitting,Resting,,45,105,Inactive,15,0,False,True
5503,2023-07-24,Minerva,Intervention Weekday,120,12:45:57,5,Sitting,Resting,,0,120,Inactive,0,0,False,True
5504,2023-07-24,Minerva,Intervention Weekday,120,12:46:12,5,Sitting,Resting,,15,0,Inactive,120,0,False,True
5505,2023-07-24,Minerva,Intervention Weekday,120,12:46:27,5,Sitting,Resting,,30,15,Inactive,105,0,False,True
5506,2023-07-24,Minerva,Intervention Weekday,120,12:46:42,5,Sitting,Resting,,45,30,Inactive,90,0,False,True
5507,2023-07-24,Minerva,Intervention Weekday,120,12:46:57,5,Sitting,Eating,,0,45,Active,75,1,False,True
5508,2023-07-24,Minerva,Intervention Weekday,120,12:47:12,5,Sitting,Resting,,15,60,Inactive,60,0,False,True
5509,2023-07-24,Minerva,Intervention Weekday,120,12:47:27,5,Sitting,Resting,,30,75,Inactive,45,0,False,True
5510,2023-07-24,Minerva,Intervention Weekday,120,12:47:42,5,Sitting,Resting,,45,90,Inactive,30,0,False,True
5511,2023-07-24,Minerva,Intervention Weekday,120,12:47:57,5,Sitting,Resting,,0,105,Inactive,15,0,False,True
5512,2023-07-24,Minerva,Intervention Weekday,120,12:48:12,5,Sitting,Resting,,15,120,Inactive,0,0,False,True
5513,2023-07-24,Minerva,Intervention Weekday,120,12:48:27,5,Sitting,Resting,,30,0,Inactive,120,0,False,True
5514,2023-07-24,Minerva,Intervention Weekday,120,12:48:42,5,Sitting,Resting,,45,15,Inactive,105,0,False,True
5515,2023-07-24,Minerva,Intervention Weekday,120,12:48:57,5,Sitting,Eating,,0,30,Active,90,1,False,True
5516,2023-07-24,Minerva,Intervention Weekday,120,12:49:12,5,Sitting,Resting,,15,45,Inactive,75,0,False,True
5517,2023-07-24,Minerva,Intervention Weekday,120,12:49:27,5,Sitting,Manipulating Object,Fencing,30,60,Active,60,1,False,True
5518,2023-07-25,Minerva,Intervention Weekday,120,09:47:03,5,Sitting,Eating,,0,0,Active,120,1,False,True
5519,2023-07-25,Minerva,Intervention Weekday,120,09:47:18,5,Sitting,Resting,,15,15,Inactive,105,0,False,True
5520,2023-07-25,Minerva,Intervention Weekday,120,09:47:33,5,Sitting,Resting,,30,30,Inactive,90,0,False,True
5521,2023-07-25,Minerva,Intervention Weekday,120,09:47:48,5,Sitting,Resting,,45,45,Inactive,75,0,False,True
5522,2023-07-25,Minerva,Intervention Weekday,120,09:48:03,4,Sitting,Resting,,0,60,Inactive,60,0,False,True
5523,2023-07-25,Minerva,Intervention Weekday,120,09:48:18,4,Sitting,Resting,,15,75,Inactive,45,0,False,True
5524,2023-07-25,Minerva,Intervention Weekday,120,09:48:33,4,Sitting,Resting,,30,90,Inactive,30,0,False,True
5525,2023-07-25,Minerva,Intervention Weekday,120,09:48:48,5,Sitting,Eating,,45,105,Active,15,1,False,True
5526,2023-07-25,Minerva,Intervention Weekday,120,09:49:03,5,Sitting,Eating,,0,120,Active,0,1,False,True
5527,2023-07-25,Minerva,Intervention Weekday,120,09:49:18,5,Sitting,Resting,,15,0,Inactive,120,0,False,True
